date,rating,content,product_url
31 jan. 2025,5,Maravilhoso!!!.,https://produto.mercadolivre.com.br/MLB-4616295448-kit-sebastian-dark-oil-shampoo-e-mascara-_JM
30 jan. 2023,5,Produto maravilhoso não fico mais sem.,https://www.mercadolivre.com.br/vichy-dercos-shampoo-energy-antiqueda-400ml/p/MLB19506594
29 nov. 2024,4,"Gostei do resultado, porém o cheiro incomoda muito forte.",https://produto.mercadolivre.com.br/MLB-3693371120-escova-progressiva-diamante-3d-cabelo-alisamento-ativo-forte-_JM
25 set. 2023,5,O gosto é muito bom. As unhas de fato ficam fortalecidas.,https://www.mercadolivre.com.br/gummy-hair-vitamin-original180g-melancia-suplemento-aliment/p/MLB19639015
24 out. 2023,5,É excelente.,https://www.mercadolivre.com.br/queratina-hidrolisada-banho-de-verniz-forever-liss-300ml/p/MLB19314338
31 ago. 2023,5,"Produto otimo, realmente me atendeu.",https://www.mercadolivre.com.br/reconstruco-capilar-novex-recarga-de-queratina-hidrataco-de-80ml-80g/p/MLB19514354
29 jan. 2024,5,Produtos da lolla sempre são maravilhosos.,https://www.mercadolivre.com.br/mascara-capilar-hidro-reconstrutora-dream-cream-450g-lola-cosmetics/p/MLB19512837
10 abr. 2024,5,"Não tem uma boa performance, mas apesar de clássico, o cheiro é espetacular, vale a pena pela proposta.",https://www.mercadolivre.com.br/giorgio-armani-clasico-acqua-di-gi-tradicional-edt-15-ml-para-masculino/p/MLB3822477
20 mar. 2024,4,Produto muito bom.,https://www.mercadolivre.com.br/mascara-fusion-reparaco-intensa-150ml-wella/p/MLB20762080
18 ago. 2023,4,É um bom produto.,https://www.mercadolivre.com.br/geleia-ativadora-cachos-suave-fixaco-arvensis-250g/p/MLB19813089
19 jul. 2024,3,Está progressiva e boa só que ela resseca muito o cabelo e não alisa 100% por mas que faça todo passo a passo.,https://www.mercadolivre.com.br/escova-progressiva-mutari-progress-selagem-profissional-1l/p/MLB23188679
28 out. 2024,5,"Primeira vez que compro , simplesmente maravilhoso , diferença no primeiro uso. Meu cabelo ficou um seda , e a quenda diminui muito.",https://www.mercadolivre.com.br/mascara-capilar-reconstrutora-wella-fusion-500ml/p/MLB19733586
09 mar. 2024,5,Uso sempre e amo demais.,https://www.mercadolivre.com.br/creme-de-tratamento-novex-super-baboso-1kg/p/MLB16636566
06 set. 2023,5,Muito bom.,https://www.mercadolivre.com.br/alisamento-americano-elfas-man-troia-classic-pcabelo-1kg/p/MLB19605869
22 dez. 2024,4,Funciona bem!!.,https://www.mercadolivre.com.br/kit-pro-thess-crescimento-e-forca-capilar-monovit-a-completo/p/MLB29575348
03 jan. 2025,5,Maravilhosa.,https://www.mercadolivre.com.br/shampoo-yama-profissional-argan-nutr-sem-sal-galo-46-l-wxz/p/MLB19605837
29 jan. 2025,1,Falso! juan cosméticos e sanitizantes fabrica o suposto perfume capilar original da karseell.,https://produto.mercadolivre.com.br/MLB-3806034097-perfume-capilar-karseell-50ml-lancamento-mundial-_JM
25 jul. 2024,5,Já comecei a usar. O cheiro é excelente. Só o resultado que vai demorar um pouco para que eu possa falar.,https://www.mercadolivre.com.br/kit-cronograma-capilar-c-5-mascaras-troia-hair/p/MLB27509595
28 nov. 2024,5,Uso a anos e recomendo muito. Não fico sem ele.,https://www.mercadolivre.com.br/serum-alfaparf-milano-cristalli-liquidi-proteco-termica-de-30ml-30g/p/MLB19377911
25 mai. 2023,5,Ótima cheirinho maravilhoso.,https://www.mercadolivre.com.br/creme-multifuncional-to-de-cachinho-baby-salon-line-300ml/p/MLB19759583
14 out. 2024,5,Maravilhosooooo nota mil para brae.,https://www.mercadolivre.com.br/leave-in-brae-stages-de-260ml/p/MLB38455637
26 mar. 2024,5,Bom de mais.,https://www.mercadolivre.com.br/creme-de-relaxamento-permanente-afro-cachos-salon-line-500g/p/MLB19537947
23 jan. 2025,5,Excelente produto!.,https://www.mercadolivre.com.br/borabella-neutraquimic-neutraliza-ph-e-elimina-cheiro-500ml/p/MLB19527682
14 mar. 2024,5,Maravilhoso.,https://www.mercadolivre.com.br/inoar-resistance-bambu-kit-shampoo-condicionador-1l/p/MLB20919065
30 out. 2024,5,Ótimo!!.,https://www.mercadolivre.com.br/shampoo-vitamino-color-750ml-loreal-professionnel/p/MLB19173474
09 jun. 2023,5,"Ótimos, original.",https://produto.mercadolivre.com.br/MLB-2796214552-wella-cronograma-mascara-oil-reflections-150g-enrich-150g-_JM
17 jul. 2024,5,"Eu amo demais os produtos da eudora, é a primeira vez que eu compro esse rosinha, e eu já experimentei e amei. 😍😍.",https://www.mercadolivre.com.br/kit-shampoo-condicionador-mascara-nutri-rose-sige-eudora/p/MLB28378819
16 jan. 2025,5,Gostoso muito bom.,https://www.mercadolivre.com.br/kit-care-color-brillianz-keune/p/MLB38557042
19 mar. 2024,5,Ótimo.,https://www.mercadolivre.com.br/mascara-matizadora-profissional-original-platinum-platinado-250g-mairibel/p/MLB19740566
17 dez. 2022,5,Maravilhoso!!!.,https://www.mercadolivre.com.br/joico-k-pak-deep-penetrating-reconstructor-mascara-150ml/p/MLB19512892
01 jun. 2024,5,"Amei o kit.
O creme de pentear modelador de crespos ,deixa o cabelo leve e com uma textura natural. Amei meu kit.",https://www.mercadolivre.com.br/kit-widi-care-encrespando-a-juba-shampoocondcr-de-pentear/p/MLB27639189
05 abr. 2024,5,"Fiz sozinha mesmo usei minha chapinha taiff 180° mesmo dediquei mais na raiz por ser uma chapinha simples, mas gostei da brilho hidrata muito e meu cabelo é muito fino e fraco essa não senti danificar. Eu eu uso tinta e não desbota o cabelo não, ao contrário das progressivas de salão e botox.",https://produto.mercadolivre.com.br/MLB-3289663895-let-me-be-progressiva-passo-unico-500ml-kit-aplicaco-_JM
07 fev. 2025,5,Eu amei! sempre sonhei de comprar um desse e consegui😻.,https://www.mercadolivre.com.br/oleo-capilar-argan-oil-50ml-lola-cosmetics/p/MLB19514465
10 set. 2024,5,Otimo.,https://www.mercadolivre.com.br/inoar-mask-mascara-hidratante-capilar-1kg/p/MLB19515310
24 jan. 2025,5,"Perfeito , atende as minhas necessidades.",https://www.mercadolivre.com.br/condicionador-pro-v-bambu-nutre-e-cresce-250ml-pantene/p/MLB25763421
16 set. 2024,5,,https://www.mercadolivre.com.br/kit-lola-cosmetics-cronograma-capilar-bem-dita-ghee-3x100g/p/MLB27943677
12 mai. 2024,5,Eu amo essa cauterização.,https://www.mercadolivre.com.br/mascara-capilar-cauter-restore-500g-forever-liss/p/MLB19167325
06 abr. 2024,5,Otimo.,https://www.mercadolivre.com.br/progressiva-bananeira-damme-100-liso/p/MLB19514007
08 abr. 2024,5,Tem um ótimo custo benefício.,https://www.mercadolivre.com.br/mel-cola-500g-anna-telles-para-cachos-naturais-e-orgnicos/p/MLB22614112
12 fev. 2025,5,"Amo de paixão! perfume maravilhoso, protege o cabelos dos raios uva, secador e chapinha!.",https://www.mercadolivre.com.br/leave-in-amend-luxe-creations-blonde-cabelos-loiros-180ml/p/MLB19747361
13 mai. 2024,5,Adoro para lavar o rosto.,https://www.mercadolivre.com.br/shampoo-regular-johnsons-baby-200ml/p/MLB22528368
04 nov. 2024,5,Muito bom. Já vi a diferença.,https://www.mercadolivre.com.br/shampoo-kerastase-bain-resistance-extentioniste-250-ml/p/MLB19718699
02 mai. 2024,5,Produto maravilhoso!!!.,https://www.mercadolivre.com.br/loreal-professionnel-serie-expert-metal-detox-shampoo-1500-ml/p/MLB19174229
11 jul. 2024,5,"O produto não possui aroma, mas essa não é a finalidade dele. Ele age eficazmente para acalmar a coceira e a sensibilidade do couro cabeludo.",https://www.mercadolivre.com.br/shampoo-calmante-dercos-sensi-scalp-200ml-vichy/p/MLB19704774
16 nov. 2023,5,Super recomendo pra os cabelos.,https://www.mercadolivre.com.br/kit-shampoo-e-condicionador-liso-intenso-sige-eudora/p/MLB24862323
22 jun. 2023,5,Melhor máscara de hidratação!!!.,https://www.mercadolivre.com.br/wella-mascara-oil-reflections-500ml/p/MLB19512787
09 jun. 2024,5,"Produto maravilhoso.
Sem cheiro forte.
Alisa perfeitamente.
Meu cabelo e bem afro alisou bem.
Só ardeu um pouco o couro cabelo pois não respeitei a distância que e necessário.
Mas vale a pena.
Não caiu meu cabelo pois sou alérgica.
Não e qualquer produto que dá pra mim.
Vou volta a comprar.",https://www.mercadolivre.com.br/paiolla-escova-progressiva-bambu-sem-formol-100-liso-2l/p/MLB23188024
05 jan. 2021,5,"Recomendo, meu cabelo estava detonado de hene. Nao fiz teste de mecha só segurei na mão de deus e fui, eu mesma fiz, gostei e me sinto liberta. Vou usar para sempre!!.",https://produto.mercadolivre.com.br/MLB-1153808771-escova-progressiva-100-orgnica-vegan-hair-prolisse-1litro-_JM
01 fev. 2025,5,Super resultados.,https://www.mercadolivre.com.br/shampoo-kerastase-specifique-bain-prevention-250ml/p/MLB19506059
14 abr. 2023,5,Adorei o produto super recomendo.,https://www.mercadolivre.com.br/condicionador-colageno-hidrata-e-resgata-510ml-pantene/p/MLB19849614
22 set. 2024,4,Bom.,https://www.mercadolivre.com.br/progresiva-organica-100-soul-care-profissional-mascara-capilar-selagem-sem-formol-alisamento-shampoo-anti-residuo-antifrizz/p/MLB27975476
28 nov. 2024,5,"O cabelo fica maravilhoso, vale cada centavo.",https://www.mercadolivre.com.br/blond-absolu-cicaextreme-mascara-200ml-kerastase/p/MLB19514085
08 dez. 2023,5,Muito bom😉.,https://www.mercadolivre.com.br/blond-mask-180g-truss/p/MLB20816861
26 dez. 2024,5,Estou amando 😍.,https://www.mercadolivre.com.br/kit-para-cabelos-coloridos-ou-com-mechas-forever-liss/p/MLB43481825
23 out. 2024,5,"Este produto é especial p o meu cabelo q é fino e tem mechas.
Ele é leve, delicado e protege da ação do sol.",https://www.mercadolivre.com.br/keune-care-keratin-smooth-2-phase-spray-leave-in-200ml/p/MLB19514878
27 mai. 2024,2,Produto não cumpre com o que promete.,https://www.mercadolivre.com.br/acelera-o-crescimento-sige-eudora-shampoo-condicionador/p/MLB20790610
11 ago. 2023,5,"Produto perfeito , só compro ele!.
Sempre chega no dia certo!.",https://produto.mercadolivre.com.br/MLB-3302872146-kit-progressiva-organic-1l-_JM
02 out. 2024,5,Shampoo cheiroso.,https://www.mercadolivre.com.br/herbal-essences-rosemary-herbs-limpeza-profunda-400ml-shampoo/p/MLB28110920
03 set. 2024,5,Maravilhoso.,https://www.mercadolivre.com.br/mascara-invigo-nutri-enrich-500ml-wella-professionals/p/MLB19605864
28 jul. 2024,5,Muito bom.,https://www.mercadolivre.com.br/mascara-capilar-liberada-pro-v-3-em-1-para-cachos-550ml-pantene/p/MLB34508081
11 abr. 2024,5,Perfeito.,https://produto.mercadolivre.com.br/MLB-2751259347-finalizador-antifrizz-aneethun-liss-system-150ml-_JM
24 jan. 2024,5,"Muito bom eu amei,o cabelo fica lindo e macio 💕💕.",https://produto.mercadolivre.com.br/MLB-3124498152-combo-john-frieda-frizz-flawlessly-shampoo-e-condicionador-_JM
08 fev. 2025,5,Ótimo produto.,https://www.mercadolivre.com.br/alisante-hen-gel-preto-natural-rena-sach-180g/p/MLB19201165
02 abr. 2024,5,Bom.,https://www.mercadolivre.com.br/protetor-solar-sunday-protector-solar-30fps-en-creme-120ml/p/MLB17413291
28 jul. 2023,5,"Maravilhoso e original, esse cheirinho eu conheço bem!.",https://www.mercadolivre.com.br/reparador-de-pontas-cristalli-liq-15ml-alfaparf-semi-di-lino/p/MLB19566892
16 jul. 2024,5,"Deixou meu cabelo super brilhoso, aprovado, para quem tem cabelo loiro ja matiza.",https://www.mercadolivre.com.br/borabella-boratox-orgnico-1kg/p/MLB19907109
15 abr. 2024,5,Trabalho a mais de 3 anos e super recomendo esse produto.,https://produto.mercadolivre.com.br/MLB-2646058592-combo-4-selagem-plastica-dos-fios-ativo-passo-2-_JM
16 mai. 2024,5,Ótimo resultado e o cheiro é maravilhoso.,https://www.mercadolivre.com.br/creme-pentear-cachinhos-kids-cheirinho-uva-salon-line-1kg/p/MLB34494438
03 nov. 2023,5,Produto original e de ótima qualidade.,https://www.mercadolivre.com.br/creme-hidratante-para-cabelo-65g-trim/p/MLB16636677
21 set. 2023,1,Propaganda enganosa.,https://www.mercadolivre.com.br/vital-care-hair-spray-21-horas-hold-texture/p/MLB22733163
11 nov. 2024,5,Gostei tanto que vou pegar sempre.,https://www.mercadolivre.com.br/knut-k-force-spray-forca-crescimento-leave-in-70ml/p/MLB19741861
11 jun. 2023,4,Ótimo produto! satisfeita! recomendo!.,https://www.mercadolivre.com.br/kit-zap-me-leva-1l-shampoo-detox-1l/p/MLB20677308
24 out. 2024,5,"Esse champu e fantástico funciona muito bem, pra não ficar cabelo azul misturo com outro champu na mão mesmo na hora da aplicação fica mara!!!.",https://www.mercadolivre.com.br/shampoo-desamarelador-matizante-maxilluring-500ml/p/MLB19505801
09 out. 2024,5,Sempre uso e dar um resultado muito bom no cabelo nas unhas.,https://www.mercadolivre.com.br/crescimento-de-cabelo-adeforte-uso-oral-c-ampola-de-3ml/p/MLB21904522
31 mar. 2023,5,"Já usei outras vezes, produto maravilhoso.",https://www.mercadolivre.com.br/bronzeador-oleo-spray-fps-8-frasco-236ml-banana-boat-vero/p/MLB19125463
14 ago. 2024,5,Realmente meu cabelo cresceu.,https://www.mercadolivre.com.br/tonico-capilar-cresce-resist-carol-kyoko-left-150-ml/p/MLB19793284
12 jan. 2022,4,"Igual ao que eu usava no salão, maravilhosa.",https://produto.mercadolivre.com.br/MLB-1831283634-progress-progressiva-selagem-mutari-profissional-1-litro-_JM
22 jul. 2024,5,Bem cheiroso e não pesa no cabelo.,https://www.mercadolivre.com.br/reparador-de-pontas-amend-serum-sem-enxague-60ml/p/MLB19514302
10 out. 2024,5,O melhor em se tratando de conter a queda dos cabelos. Uso a mais de 6 meses e notei o crescimento dos fios e meu cabelo parou de cair. O produto rende bastante.,https://produto.mercadolivre.com.br/MLB-1236091158-kit-monovit-pro-a-completo-com-2-pomadas-_JM
28 jan. 2024,5,Produto ótimo 👍.,https://www.mercadolivre.com.br/creme-de-tratamento-novex-super-baboso-1kg/p/MLB16636566?product_trigger_id=MLB16636448
26 set. 2024,5,Eselente muito bom.,https://www.mercadolivre.com.br/oferta-matizador-para-cabelo-ruivo-cobre-844-250g-mairibel/p/MLB20971558
06 fev. 2025,5,"Essa máscara desmaia o cabelo, uma maciez de outro mundo.",https://www.mercadolivre.com.br/mascara-liquida-haskell-lamelar-5x-mais-brilho-200ml/p/MLB38901171
14 out. 2023,5,"Simplesmente maravilhoso 🥰🥰🥰.
Muda tonalidade do meu cabelo de laranja pra um loiro acinzentado.
Recomendo demais.",https://www.mercadolivre.com.br/mascara-cinza-specialiste-matizante-250g-bio-extratus/p/MLB19566929
16 ago. 2024,5,Delicioso. Amei.,https://www.mercadolivre.com.br/perfume-eternity-feminino-100ml-calvin-klein/p/MLB6140405
03 jul. 2023,5,Nota 1000.,https://produto.mercadolivre.com.br/MLB-1312736503-kit-alisamento-perfeitto-profissional-12l-selagem-termica-_JM
09 abr. 2024,5,Esse produto é maravilhoso não tem igual igual a linha excelente.,https://www.mercadolivre.com.br/finalizador-capilar-eudora-sige-glow-expert-balm-disciplinante-100ml/p/MLB21692148
24 jul. 2024,5,Ótimo.,https://www.mercadolivre.com.br/mascara-capilar-protetora-loreal-professionnel-metal-detox-250ml-tratamento/p/MLB19514737
17 out. 2024,5,Ótimo produto.,https://www.mercadolivre.com.br/btx-blond-sem-formol-para-cabelos-loiros-plancton-professional/p/MLB22621805
06 dez. 2024,5,Ótimo produto. Resultado já na primeira lavagem.,https://www.mercadolivre.com.br/shampoo-dercos-anticaspa-intensivo-ds-cabelos-secos-125g-vichy/p/MLB19703258
05 nov. 2024,5,Produto maravilhoso não é ralo a progressiva já comprei de outros fornecedores na plataforma e veio ralo parecendo água.,https://produto.mercadolivre.com.br/MLB-2728331685-progressiva-paiolla-bambu-alisamento-definitivo-sem-formol-_JM
11 mar. 2024,5,"Tem o excelente alisamento espelhado, amei o resultado super edico.",https://www.mercadolivre.com.br/borabella-selagem-3d-semi-definitiva-brilho-gloss-sealant-1l/p/MLB19461818
03 dez. 2023,5,"Gostei muito, deixa os cabelos soltos e com brilho.",https://www.mercadolivre.com.br/kit-cabeleira-normais-a-oleosa-capim-limo-loccitane/p/MLB25990689
23 jul. 2024,5,Produto okay.,https://www.mercadolivre.com.br/mascara-skala-mais-cachos-hidrataco-de-1000ml-1kg/p/MLB19201171
08 mar. 2023,5,Eu ameiii.,https://www.mercadolivre.com.br/creme-para-pentear-sem-enxague-250ml-midori-profissional/p/MLB19892851
29 mai. 2024,5,"Amei estava querendo testar esse botox já faz um tempo,tem um ótimo resultado.",https://www.mercadolivre.com.br/mascara-btx-capilar-blend-repair-prohall-profissional-1kg/p/MLB21492412
03 out. 2024,5,Ótimo.,https://www.mercadolivre.com.br/shampoo-a-seco-brae-so-fresh-150ml-vegano-antioleosidade/p/MLB19909126
20 fev. 2024,4,"Gostei do produto fica melhor tirar o excesso antes da finalização , cheiro agradável e alisa bem.",https://produto.mercadolivre.com.br/MLB-1275891950-progressiva-organic-liss-souple-2-passos-brinde-especial-_JM
18 dez. 2024,5,Maravilhoso.,https://www.mercadolivre.com.br/trivitt-itallian-color-shampoo-pos-quimica-1litro/p/MLB22703248
02 nov. 2024,5,Top!.,https://www.mercadolivre.com.br/blond-absolu-bain-lumiere-shampoo-250ml-kerastase/p/MLB19842945
12 dez. 2024,5,É bom.,https://www.mercadolivre.com.br/wella-professionals-fusion-shampo-1l-mascara-500ml-original/p/MLB19531252
09 jan. 2025,5,Muito bom a qualidade gostei muito.,https://www.mercadolivre.com.br/rhenuks-kit-capilar-botox-no-chuveiro/p/MLB27860983
11 jan. 2024,4,Excelente produto.,https://www.mercadolivre.com.br/kit-cadiveu-plastica-dos-fios-profissional-3-prod-60ml/p/MLB27661169
20 set. 2024,5,Adoro essa linha vou de coco.,https://www.mercadolivre.com.br/kit-shampoo-condicionador-vou-de-coco-linha-vegana-griffus/p/MLB26687912
23 jun. 2023,4,Muito bom.,https://www.mercadolivre.com.br/net-mask-truss-550g/p/MLB19739971
21 jul. 2023,5,"Gostei do shampoo, deixa o cabelo encorpado e macio, obrigada pelos brindes.",https://produto.mercadolivre.com.br/MLB-2640755440-kit-haskell-encorpa-cabelo-shampcondmasc-300ml-brinde-_JM
19 ago. 2023,5,Maravilha 🤩.,https://www.mercadolivre.com.br/itallian-hairtech-trivitt-escova-progressiva-antifrizz-1000-ml/p/MLB19514190
11 fev. 2023,5,Produto otima qualidade parabens.,https://produto.mercadolivre.com.br/MLB-1674944725-10botox-fio-perfeito-blakbrinde-_JM
14 nov. 2024,5,Deixa o cabelo bem macio.,https://www.mercadolivre.com.br/oleo-de-tratamento-cadiveu-acai-oil-110ml-aco-antioxidante/p/MLB19566891
10 nov. 2024,1,"O spray é ruim, o jato, muito forte, não é disperso. Resultado: molha e emplasta o cabelo. Não recomendo.",https://www.mercadolivre.com.br/laque-fixador-hair-toplife-extra-forte-jato-seco-400ml/p/MLB21780431
02 jan. 2025,5,,https://www.mercadolivre.com.br/oleo-capilar-argan-oil-50ml-lola-cosmetics/p/MLB19514465
21 fev. 2024,5,"Ja usei uns 2 dedos do produto e é simplesmente maravilhoso. Desembaraça, deixa um cheirinho muito gostoso, alinha o fio, baixa bastante o frizz eu ameeiii.",https://www.mercadolivre.com.br/truss-uso-obrigatorio-tratamento-reconstrutor-260ml-spray/p/MLB19057628
12 mai. 2023,5,"Adorei o produto, vale o custo.",https://produto.mercadolivre.com.br/MLB-2029365512-sebastian-professional-flow-potion-9-creme-modelador-50ml-_JM
25 abr. 2023,3,Olha já usei outraos da linha wella. Porém este não foi muito bom pro meu cabelo não.,https://www.mercadolivre.com.br/shampoo-invigo-color-brilliance-1l-wella-professionals/p/MLB19506213
05 ago. 2023,5,,https://produto.mercadolivre.com.br/MLB-3258640115-kit-bioextratus-jaborandi-antiqueda-5-itens-_JM
18 set. 2024,5,Maravilhoso.,https://www.mercadolivre.com.br/kit-crescimento-acelerado-fortificante-prohall-force-hair/p/MLB28379862
17 jan. 2024,5,"Produto excelente, deixa o cabelo super macio.",https://www.mercadolivre.com.br/forever-liss-x-frizz-ampola-capilar-15ml/p/MLB20668053
11 dez. 2023,5,"Adoro, só uso este.",https://www.mercadolivre.com.br/deva-curl-styling-cream-creme-modelador-500g/p/MLB19512819
04 jul. 2023,5,"Tenho um sério problema com queda e enfraquecimento de cabelos. Comprei o refil de 200 ml do shampoo, na terceira lavagem não caiu um fino sequer. Recomendo!.",https://www.mercadolivre.com.br/shampoo-vichy-dercos-antiqueda-antiqueda-de-parfum-en-frasco-de-200ml/p/MLB17897456
27 abr. 2023,5,Excelente.,https://www.mercadolivre.com.br/tnico-capilar-anticaspa-antiqueda-antioleosidade-tricofort/p/MLB19566973
05 dez. 2024,3,"Comprei para passar no cabelo da minha filha que é bem ondulado e armado.
Ela não alisou completamente,vou tentar passar uma segunda vez daqui uns 15 dias pois após lavar ainda ficou bem ondulado a raiz.
Usei chapinha profissional e deixei o tempo de pausa de 40 minutos.",https://www.mercadolivre.com.br/kit-2-borabella-true-professional-selagem-semi-definitiva-com-shampoo-antiresiduos-350ml/p/MLB37944167
10 dez. 2023,5,Maravilhoso.,https://www.mercadolivre.com.br/kit-de-cauterizaco-kera-power-life-hair-profissional-4l/p/MLB27524006
06 fev. 2024,5,"Produto de excelente qualidade,super indico 😉.",https://www.mercadolivre.com.br/mascara-capilar-hidro-reconstrutora-dream-cream-450g-lola-cosmetics/p/MLB19512837
02 fev. 2025,5,Maravilhoso.,https://www.mercadolivre.com.br/eudora-siage-cica-therapy-mascara-capilar-refil-250g/p/MLB40054243
14 ago. 2023,3,"Muito bom! porém deixa o cabelo muito branco.
Só depois que secar, fica legal.",https://www.mercadolivre.com.br/creme-para-pentear-curly-on-cream-ativador-800g-soul-power/p/MLB19514163
02 set. 2024,5,"Eu uso já há 5 anos nas minhas clientes elas amam o liso natura com brilho e maciez, alisa na hora o cabelo afro.",https://produto.mercadolivre.com.br/MLB-1354381179-paiolla-biotina-selagem-2-ativos-de-1-litro-sache-brinde-_JM
25 set. 2023,5,Maravilhoso.,https://www.mercadolivre.com.br/truss-illuminate-oil-oleo-iluminador-60ml/p/MLB23189927
29 mai. 2024,5,Amoo.,https://www.mercadolivre.com.br/perfume-masculino-giorgio-armani-acqua-di-gi-pour-homme-eau-de-toilette-50ml/p/MLB6203832
18 mar. 2024,5,Otimo.,https://www.mercadolivre.com.br/charming-black-hair-spray-extra-forte-400ml/p/MLB19629247
04 jan. 2025,5,"Suave, muito bom.",https://www.mercadolivre.com.br/perfume-masculino-ralph-lauren-polo-blue-edt-40ml/p/MLB5217663?product_trigger_id=MLB6093093
09 out. 2024,5,"Estou na primeira semana,ainda é cedo de dizer algo.
Mas já de ante mão é um bom shampoo e já dá um aspecto melhor no cabelo realçando a vida do cabelo. Ja que a função principal é gradativo. Só o tempo vai dizer.",https://www.mercadolivre.com.br/shampoo-tio-nacho-antiqueda-efeito-antigrisalho-415ml/p/MLB37856096
28 abr. 2024,5,Bom.,https://www.mercadolivre.com.br/prohall-absolut-one-mascara-em-spray-12-beneficios/p/MLB19940663
31 jul. 2024,4,"No meu cabelo, que é fino, ficou um pouco pesado.",https://www.mercadolivre.com.br/wella-professionals-kit-pequeno-nutri-enrich-3-itens/p/MLB28550759
12 mar. 2024,5,É excelente.,https://www.mercadolivre.com.br/selante-finalizador-liso-intenso-eudora-sige-100ml/p/MLB19514200
04 ago. 2024,5,,https://www.mercadolivre.com.br/dacca-professional-reconstruco-intensiva-mascara-capilar-profissional-500g/p/MLB20918528
25 abr. 2024,5,Recomendo.,https://www.mercadolivre.com.br/borabela-selagem-branca-sem-formol-hidratacao-brilho-intenso/p/MLB23189342
29 ago. 2023,5,Produto maravilhoso!!!.,https://www.mercadolivre.com.br/loco-imecap-hair-max-tnica-antiqueda-com-100ml/p/MLB19542647
23 set. 2024,1,Pessimo produto.,https://www.mercadolivre.com.br/kit-sige-liso-intenso-shampoo-cond-mascara-capilar/p/MLB30936960
05 dez. 2023,5,Não arde os olhos.,https://www.mercadolivre.com.br/shampoo-baby-regular-400ml-johnsons-baby/p/MLB19160770
14 ago. 2024,5,Ótimo.,https://www.mercadolivre.com.br/wella-professionals-fusion-mascara/p/MLB19792732
16 dez. 2024,5,Excelentes.,https://www.mercadolivre.com.br/shampoo-ox-micelar-500ml/p/MLB27372610
05 jul. 2024,5,Bem grande.,https://www.mercadolivre.com.br/mascara-capilar-hidro-reconstrutora-dream-cream-450g-lola-cosmetics/p/MLB19512837
18 dez. 2024,5,"Maravilhoso.
Recomendo e comprarei novamente.",https://produto.mercadolivre.com.br/MLB-5181903730-kit-mascara-pratudo-elixir-fluido-brush-borabella-_JM
22 jan. 2024,5,"Ficou compatível com o que tinha.
Continuarei comparando.",https://produto.mercadolivre.com.br/MLB-3718754100-kit-aneethun-linha-a-hidrataco-imediata-3-produtos-_JM
24 nov. 2024,5,Produto excelente e barato. Superou minhas expectativas.,https://www.mercadolivre.com.br/dacca-professional-mascara-de-hidrataco-creme-matizador-platinado-desamarelador-500g/p/MLB38663162
21 dez. 2024,3,"Ainda estou fazendo uso do saw pallmeto, quando terminar, eu avalio melhor.",https://produto.mercadolivre.com.br/MLB-4709987458-oleo-de-saw-palmetto-phyto-life-30ml-bloqueador-de-dht-natur-_JM
31 jan. 2023,5,Adoro esse produto e veio exatamente como descrito.,https://www.mercadolivre.com.br/joico-k-pak-color-therapy-shampoo-300ml-original-selo/p/MLB19506431
16 dez. 2023,5,Produto excelente para cabelos ressecados com frizz! meu cabelo é branco e estava muito seco! ameiiiii!!!! vou continuar usando!.,https://www.mercadolivre.com.br/wella-professionals-fusion-mask-150ml/p/MLB19514199
29 ago. 2024,5,"Faz 1 mês que estou usando, estou gostando bastante.",https://www.mercadolivre.com.br/oleo-vegetal-de-ojon-tratamento-capilar-100-puro-e-natural-dermopac/p/MLB34729282
21 nov. 2023,5,Muito bom hidratante capilar.,https://www.mercadolivre.com.br/nppe-sh-rd-leave-in-nutrico-150ml/p/MLB19908441
28 nov. 2024,5,Muito bom exelente.,https://www.mercadolivre.com.br/perfume-eternity-calvin-klein-fem-edp-50ml-original/p/MLB6281426
09 dez. 2024,5,Na minha opinião a melhor linha para cuidados com os cabelos.,https://produto.mercadolivre.com.br/MLB-5188489232-kit-shampoo-cond-mascara-e-leave-in-grande-ox-mari-maria-_JM
05 dez. 2024,5,Amei.,https://www.mercadolivre.com.br/refil-shampoo-energizante-antiqueda-dercos-200ml-vichy/p/MLB19315995
27 set. 2024,5,Desde a primeira aplicação já senti meu cabelo menos elástico! gostei muito mesmo. O cheiro é gostosinho.,https://www.mercadolivre.com.br/absolut-repair-mascara-250ml-serie-expert-loreal-professionnel/p/MLB19514187
23 ago. 2024,5,Amo esse óleo. Uso há anos. Não pesa o cabelo e mesmo assim hidrata.,https://www.mercadolivre.com.br/oleo-light-wella-oil-reflection-100-ml/p/MLB20972963
09 nov. 2023,5,"Ótimo , acredito que seja original sim.",https://www.mercadolivre.com.br/wella-professionals-fusion-mascara/p/MLB19792732
17 jul. 2024,4,Bom.,https://www.mercadolivre.com.br/inoar-mask-mascara-hidratante-capilar-1kg/p/MLB19515310
16 jan. 2024,5,Original.,https://www.mercadolivre.com.br/escova-progressiva-aegla-com-ativos-h2o-1-litro/p/MLB20208008
03 jul. 2024,5,"Comprei para a minha mãe,ela gostou bastante. O produto é ótimo.",https://www.mercadolivre.com.br/instance-abacate-e-oliva-shampoo-cond-creme-pentear/p/MLB36106009
